t, ur
8.400097, 0.838013
8.410097, 0.759521
8.420097, 1.251465
8.430098, 0.658569
8.440098, 1.128174
8.450098, 0.531616
8.460098, 0.509766
8.470098, -0.087891
8.480099, 0.401001
8.490099, 0.312256
8.500099, 1.311890
8.510099, 0.200195
8.520100, 0.178467
8.530100, 0.078369
8.540100, 0.557007
8.550100, -0.041992
8.560101, 0.447876
8.570101, -0.146362
8.580101, 0.344360
8.590101, -0.248291
8.600101, 0.243408
8.610102, -0.346191
8.620102, -0.383423
8.630102, -0.967651
8.640102, 0.037109
8.650103, -0.542969
8.660103, -0.559937
8.670103, -1.129517
8.680103, -0.125488
8.690104, -1.205688
8.700104, -0.707397
8.710104, -0.760376
8.720104, -0.784302
8.730104, -0.828247
8.740105, 0.184082
8.750105, -0.874268
8.760105, -0.371704
8.770105, -0.400269
8.780106, -1.428955
8.790106, -0.940918
8.800106, -0.944824
8.810106, -0.960571
8.820107, 0.059814
8.830107, -1.478760
8.840107, -0.457153
8.850107, -0.963745
8.860107, -0.451050
8.870108, -0.949951
8.880108, -0.946777
8.890108, -0.926758
8.900108, -0.403931
8.910109, -1.395996
8.920109, 0.145752
8.930109, -0.835938
8.940109, -1.335205
8.950109, -0.776123
8.960110, -0.252197
8.970110, -0.707642
8.980110, -0.182495
8.990110, -0.630493
9.000111, -0.088989
9.010111, -0.527222
9.020111, 0.000977
9.030111, -0.427124
9.040112, -0.406860
9.050112, -0.329224
9.060112, 0.202148
9.070112, -0.217651
9.080112, 0.845337
9.090113, -0.085938
9.100113, -0.062500
9.110113, 0.027222
9.120113, 0.050659
9.130114, 0.654663
9.140114, 0.677246
9.150114, 0.767212
9.160114, 0.279053
9.170115, 0.364258
9.180115, -0.115356
9.190115, -0.025146
9.200115, 1.015869
9.210115, 1.091187
9.220116, 1.620728
9.230116, 0.661499
9.240116, 1.697876
9.250116, 1.255493
9.260117, 1.778809
9.270117, 0.814575
9.280117, 1.356567
9.290117, 0.893066
9.300117, 0.904785
9.310118, 0.443359
9.320118, 1.476074
9.330118, 0.492310
9.340118, 1.524292
9.350119, 1.046387
9.360119, 1.565308
9.370119, 0.575928
9.380119, 1.094849
9.390120, 1.625488
9.400120, 1.629639
9.410120, 1.641968
9.420120, 1.644043
9.430120, 1.139282
9.440121, 1.140381
9.450121, 1.650391
9.460121, 1.650391
9.470121, 0.618286
9.480122, 1.637695
9.490122, 1.623779
9.500122, 1.619019
9.510122, 1.597168
9.520123, 1.591675
9.530123, 1.053955
9.540123, 2.067871
9.550123, 0.501343
9.560123, 1.506470
9.570124, 0.954590
9.580124, 1.454834
9.590124, 0.899536
9.600124, 1.398682
9.610125, 1.349121
9.620125, 1.336914
9.630125, 0.771729
9.640125, 1.779907
9.650126, 1.203857
9.660126, 1.181152
9.670126, 0.609131
9.680126, 1.104736
9.690126, 0.530273
9.700127, 1.535767
9.710127, 0.447266
9.720127, 0.941284
9.730127, 0.361328
9.740128, 0.334961
9.750128, 0.256714
9.760128, 0.750732
9.770128, 0.169067
9.780128, 0.151855
9.790129, 0.083374
9.800129, 0.576416
9.810129, -0.002319
9.820129, 0.491821
9.830130, -0.595337
9.840130, -0.116821
9.850130, -0.179810
9.860130, 0.315796
9.870131, -0.255493
9.880131, -0.270630
9.890131, -0.837280
9.900131, -0.340332
9.910131, -0.394165
9.920132, -0.406372
9.930132, -0.461426
9.940132, -0.478516
9.950132, -1.032837
9.960133, -0.021118
9.970133, -0.059204
9.980133, -0.070679
9.990133, -0.608643
10.000134, -0.615112
10.010134, -0.646729
10.020134, -0.144409
10.030134, -0.679688
10.040134, -0.683228
10.050135, -0.187744
10.060135, -0.190674
10.070135, -0.709839
10.080135, -1.222900
10.090136, -0.203003
10.100136, -0.713013
10.110136, -0.708496
10.120136, -0.195190
10.130136, -0.694336
10.140137, -0.179810
10.150137, -0.672852
10.160137, -0.667969
10.170137, -0.642212
10.180138, -0.632080
10.190138, -0.597534
10.200138, -0.077271
10.210138, -0.038940
10.220139, -0.028076
10.230139, -0.494751
10.240139, 0.028564
10.250139, -0.431641
10.260139, 0.093262
10.270140, -0.866211
10.280140, -0.332886
10.290140, -0.273315
10.300140, 0.253296
10.310141, -0.196411
10.320141, -0.180420
10.330141, -0.111694
10.340141, 0.415649
10.350142, -0.022827
10.360142, 0.011841
10.370142, 0.078125
10.380142, 0.608643
10.390142, -0.343262
10.400143, 0.184814
10.410143, -0.256958
10.420143, 0.782227
10.430143, 0.846313
10.440144, 0.871094
10.450144, 0.942627
10.460144, 0.447266
10.470144, 0.503418
10.480145, 1.027588
10.490145, 1.075439
10.500145, 1.086426
10.510145, 0.629395
10.520145, 0.643677
10.530146, 0.692383
10.540146, 0.704346
10.550146, 0.741943
10.560146, 1.261353
10.570147, 0.788574
10.580147, 0.796265
10.590147, 0.824219
10.600147, 0.832153
10.610147, 0.859863
10.620148, 1.378418
10.630148, 0.887817
10.640148, 1.403198
10.650148, 0.904785
10.660149, 1.419189
10.670149, 0.406372
10.680149, 0.918701
10.690149, 0.922729
10.700150, 1.434326
10.710150, 0.919434
10.720150, 0.407104
10.730150, 0.910400
10.740150, 1.419189
10.750151, 0.895508
10.760151, 1.402954
10.770151, 0.873657
10.780151, 0.868896
10.790152, 0.842529
10.800152, 1.345093
10.810152, 0.295654
10.820152, 1.310547
10.830153, 0.766479
10.840153, 1.269775
10.850153, 1.233032
10.860153, 1.223511
10.870153, 1.184937
10.880154, 1.681152
10.890154, 0.615479
10.900154, 1.110107
10.910154, 0.553223
10.920155, 1.052612
10.930155, 1.003906
10.940155, 0.991333
10.950155, 0.429688
10.960155, 1.439697
10.970156, 0.875610
10.980156, 0.345093
10.990156, 0.796509
11.000156, 0.782471
11.010157, -0.293457
11.020157, 0.714844
11.030157, 0.150269
11.040157, 0.648560
11.050158, 0.082886
11.060158, 0.581421
11.070158, 0.018433
11.080158, 0.509888
11.090158, -0.568359
11.100159, 0.442017
11.110159, -0.117065
11.120159, 0.894043
11.130159, -0.174316
11.140160, -0.185425
11.150160, 0.282837
11.160160, 0.267700
11.170160, -0.283447
11.180161, 0.213623
11.190161, -0.332886
11.200161, 0.169678
11.210161, -0.373413
11.220161, 0.131104
11.230162, -0.409058
11.240162, 0.095703
11.250162, -0.438843
11.260162, 0.064819
11.270163, -0.467651
11.280163, 0.040283
11.290163, -0.485962
11.300163, 0.022461
11.310163, 0.013672
11.320164, 0.522461
11.330164, -0.504028
11.340164, 0.006470
11.350164, -0.503540
11.360165, 0.008057
11.370165, -0.497681
11.380165, -0.495239
11.390165, -0.484863
11.400166, -0.480591
11.410166, -0.464966
11.420166, 0.050415
11.430166, -0.440430
11.440166, -0.432251
11.450167, 0.105225
11.460167, -0.906128
11.470167, -0.364258
11.480167, 0.155518
11.490168, -0.831421
11.500168, 0.200073
11.510168, 0.239990
11.520168, -0.260742
11.530169, -0.217651
11.540169, 0.310547
11.550169, -0.153198
11.560169, 0.374878
11.570169, -0.597168
11.580170, 0.437256
11.590170, -0.021973
11.600170, 1.013794
11.610170, 0.043457
11.620171, 0.574341
11.630171, 0.116699
11.640171, 0.136353
11.650171, 0.694580
11.660172, 0.202881
11.670172, 0.765869
11.680172, 0.267334
11.690172, 0.316528
11.700172, 0.839722
11.710173, 0.373779
11.720173, 0.901733
11.730173, 0.433105
11.740173, 0.959229
11.750174, 0.487427
11.760174, 1.007935
11.770174, 0.531616
11.780174, 1.051514
11.790174, 0.572632
11.800175, 1.091675
11.810175, 0.099487
11.820175, 1.131348
11.830175, 0.645874
11.840176, 1.676636
11.850176, 1.186279
11.860176, 1.191040
11.870176, 0.698242
11.880177, 1.212891
11.890177, 0.715088
11.900177, 1.231201
11.910177, 0.217896
11.920177, 0.731567
11.930178, 0.737915
11.940178, 1.249268
11.950178, 0.737915
11.960178, 0.738525
11.970179, 0.735596
11.980179, 1.246338
11.990179, 0.216309
12.000179, 1.235474
12.010180, 0.713501
12.020180, 0.708374
12.030180, 0.182739
12.040180, 1.200562
12.050180, 1.182007
12.060181, 1.687988
12.070181, 0.643433
12.080181, 1.148438
12.090181, 0.613159
12.100182, 1.114136
12.110182, 1.086182
12.120182, 1.074463
12.130182, 0.532959
12.140182, 1.035278
12.150183, 1.002563
12.160183, 0.993774
12.170183, 0.953003
12.180183, 1.451172
12.190184, 0.396118
12.200184, 0.386841
12.210184, 0.347412
12.220184, 0.332764
12.230185, -0.218140
12.240185, 0.794189
12.250185, 0.241821
12.260185, 0.743286
12.270185, 0.192017
12.280186, 0.175781
12.290186, 0.135864
12.300186, 0.631470
12.310186, 0.080444
12.320187, 0.582764
12.330187, 0.033081
12.340187, 0.534058
12.350187, 0.496338
12.360188, 0.487549
12.370188, -0.063477
12.380188, -0.071533
12.390188, 0.406006
12.400188, 0.393555
12.410189, -0.147583
12.420189, 0.356567
12.430189, -0.183105
12.440189, -0.189697
12.450190, -0.726196
12.460190, 0.798218
12.470190, -0.245850
12.480190, -0.251465
12.490191, -0.272705
12.500191, 0.233276
12.510191, -0.292480
12.520191, 0.214966
12.530191, -0.307617
12.540192, 0.200562
12.550192, -0.319336
12.560192, 0.699951
12.570192, -0.326538
12.580193, -0.328125
12.590193, -0.329468
12.600193, 0.182495
12.610193, -0.327026
12.620193, -0.325928
12.630194, -0.830078
12.640194, 0.193359
12.650194, -0.307373
12.660194, 0.208252
12.670195, 0.221802
12.680195, 0.227173
12.690195, -0.267456
12.700195, 0.248779
