t, uk
10.620148, -0.017834
10.630148, -0.017834
10.640148, -0.017568
10.650148, -0.018100
10.660149, -0.017834
10.670149, -0.017834
10.680149, -0.017302
10.690149, -0.017568
10.700150, -0.017834
10.710150, -0.017834
10.720150, -0.018366
10.730150, -0.017834
10.740150, -0.017568
10.750151, -0.017834
10.760151, -0.018100
10.770151, -0.017834
10.780151, -0.018100
10.790152, -0.017834
10.800152, -0.018366
10.810152, -0.017834
10.820152, -0.017834
10.830153, -0.018366
10.840153, -0.018100
10.850153, -0.017834
10.860153, -0.017834
10.870153, -0.017302
10.880154, -0.017834
10.890154, -0.018366
10.900154, -0.018366
10.910154, -0.017568
10.920155, -0.017302
10.930155, -0.017302
10.940155, -0.017834
10.950155, -0.017568
10.960155, -0.017834
10.970156, -0.018366
10.980156, -0.018100
10.990156, -0.017568
11.000156, -0.017568
11.010157, -0.017568
11.020157, -0.017568
11.030157, -0.017568
11.040157, -0.017302
11.050158, -0.017302
11.060158, -0.017302
11.070158, -0.017568
11.080158, -0.017568
11.090158, -0.017568
11.100159, -0.017568
11.110159, -0.017302
11.120159, -0.016769
11.130159, -0.017568
11.140160, -0.018366
11.150160, -0.017302
11.160160, -0.017302
11.170160, -0.018366
11.180161, -0.017568
11.190161, -0.017568
11.200161, -0.017568
11.210161, -0.018100
11.220161, -0.017834
11.230162, -0.018100
11.240162, -0.017302
11.250162, -0.018100
11.260162, -0.018100
11.270163, -0.017568
11.280163, -0.017036
11.290163, -0.018633
11.300163, -0.018100
11.310163, -0.017568
11.320164, -0.017834
11.330164, -0.018100
11.340164, -0.017834
11.350164, -0.017568
11.360165, -0.017036
11.370165, -0.017834
11.380165, -0.017568
11.390165, -0.017302
11.400166, -0.017302
11.410166, -0.017568
11.420166, -0.017568
11.430166, -0.017302
11.440166, -0.017302
11.450167, -0.017834
11.460167, -0.016769
11.470167, -0.017568
11.480167, -0.017568
11.490168, -0.017834
11.500168, -0.017834
11.510168, -0.017568
11.520168, -0.018100
11.530169, -0.018100
11.540169, -0.017834
11.550169, -0.018100
11.560169, -0.017302
11.570169, -0.018633
11.580170, -0.018366
11.590170, -0.017834
11.600170, -0.017568
11.610170, -0.018100
11.620171, -0.017568
11.630171, -0.018100
11.640171, -0.017834
11.650171, -0.017834
11.660172, -0.018366
11.670172, -0.018366
11.680172, -0.018100
11.690172, -0.017568
11.700172, -0.017568
11.710173, -0.017302
11.720173, -0.017834
11.730173, -0.017568
11.740173, -0.017302
11.750174, -0.017302
